"173";"01";"grilly";"GRILLY";"Grilly";"01220";"0";"0"
"174";"01";"cessy";"CESSY";"Cessy";"01170";"0";"0"
"175";"01";"ordonnaz";"ORDONNAZ";"Ordonnaz";"01510";"0";"0"
"176";"01";"vescours";"VESCOURS";"Vescours";"01560";"0";"0"
"177";"01";"meillonnas";"MEILLONNAS";"Meillonnas";"01370";"0";"0"
"178";"01";"geovreisset";"GEOVREISSET";"Géovreisset";"01100";"0";"0"
"179";"01";"ceyzerieu";"CEYZERIEU";"Ceyzérieu";"01350";"0";"0"
"180";"01";"beard-geovreissiat";"BEARD GEOVREISSIAT";"Béard Géovreissiat";"01460";"0";"0"
"181";"01";"burbanche";"LA BURBANCHE";"Burbanche";"01510";"0";"0"
"182";"01";"perrex";"PERREX";"Perrex";"01540";"0";"0"
"183";"01";"villemotier";"VILLEMOTIER";"Villemotier";"01270";"0";"0"
"184";"01";"jasseron";"JASSERON";"Jasseron";"01250";"0";"0"
"185";"01";"corveissiat";"CORVEISSIAT";"Corveissiat";"01250";"0";"0"
"186";"01";"journans";"JOURNANS";"Journans";"01250";"0";"0"
"187";"01";"sermoyer";"SERMOYER";"Sermoyer";"01190";"0";"0"
"188";"01";"charix";"CHARIX";"Charix";"01130";"0";"0"
"189";"01";"arbignieu";"ARBIGNIEU";"Arbignieu";"01300";"0";"0"
"190";"01";"leyssard";"LEYSSARD";"Leyssard";"01450";"0";"0"
"191";"01";"saint-jean-de-thurigneux";"SAINT JEAN DE THURIGNEUX";"Saint Jean de Thurigneux";"01390";"0";"0"
"192";"01";"frans";"FRANS";"Frans";"01480";"0";"0"
"193";"01";"tenay";"TENAY";"Tenay";"01230";"0";"0"
"194";"01";"bage-la-ville";"BAGE LA VILLE";"Bâgé la Ville";"01380";"0";"0"
"195";"01";"montmerle-sur-saone";"MONTMERLE SUR SAONE";"Montmerle sur Saône";"01090";"0";"0"
"196";"01";"courmangoux";"COURMANGOUX";"Courmangoux";"01370";"0";"0"
"197";"01";"baneins";"BANEINS";"Baneins";"01990";"0";"0"
"198";"01";"lagnieu";"LAGNIEU";"Lagnieu";"01150";"0";"0"
"199";"01";"attignat";"ATTIGNAT";"Attignat";"01340";"0";"0"
"200";"01";"saint-andre-de-bage";"SAINT ANDRE DE BAGE";"Saint André de Bâgé";"01380";"0";"0"
"201";"01";"pont-de-vaux";"PONT DE VAUX";"Pont de Vaux";"01190";"0";"0"
"202";"01";"amberieu-en-bugey";"AMBERIEU EN BUGEY";"Ambérieu en Bugey";"01500";"0";"0"
"203";"01";"peyzieux-sur-saone";"PEYZIEUX SUR SAONE";"Peyzieux sur Saône";"01140";"0";"0"
"204";"01";"crozet-01";"CROZET";"Crozet";"01170";"0";"0"
"205";"01";"seyssel-01";"SEYSSEL";"Seyssel";"01420";"0";"0"
"206";"01";"beynost";"BEYNOST";"Beynost";"01700";"0";"0"
"207";"01";"versonnex-01";"VERSONNEX";"Versonnex";"01210";"0";"0"
"208";"01";"saint-laurent-sur-saone";"SAINT LAURENT SUR SAONE";"Saint Laurent sur Saône";"01620";"0";"0"
"209";"01";"artemare";"ARTEMARE";"Artemare";"01510";"0";"0"
"210";"01";"montracol";"MONTRACOL";"Montracol";"01310";"0";"0"
"211";"01";"parves";"PARVES";"Parves";"01300";"0";"0"
"212";"01";"pugieu";"PUGIEU";"Pugieu";"01510";"0";"0"
"213";"01";"virieu-le-grand";"VIRIEU LE GRAND";"Virieu le Grand";"01510";"0";"0"
"214";"01";"saint-remy-01";"SAINT REMY";"Saint Rémy";"01310";"0";"0"
"215";"01";"rance";"RANCE";"Rancé";"01390";"0";"0"
"216";"01";"grieges";"GRIEGES";"Grièges";"01290";"0";"0"
"217";"01";"grand-corent";"GRAND CORENT";"Grand Corent";"01250";"0";"0"
"218";"01";"outriaz";"OUTRIAZ";"Outriaz";"01430";"0";"0"
"219";"01";"montagnieu-01";"MONTAGNIEU";"Montagnieu";"01470";"0";"0"
"220";"01";"champagne-en-valromey";"CHAMPAGNE EN VALROMEY";"Champagne en Valromey";"01260";"0";"0"
"221";"01";"amberieux-en-dombes";"AMBERIEUX EN DOMBES";"Ambérieux en Dombes";"01330";"0";"0"
"222";"01";"boisse-01";"LA BOISSE";"Boisse";"01120";"0";"0"
"223";"01";"parcieux";"PARCIEUX";"Parcieux";"01600";"0";"0"
"224";"01";"saint-didier-d-aussiat";"SAINT DIDIER D'AUSSIAT";"Saint Didier d'Aussiat";"01340";"0";"0"
"225";"01";"saint-nizier-le-bouchoux";"SAINT NIZIER LE BOUCHOUX";"Saint Nizier le Bouchoux";"01560";"0";"0"
"226";"01";"ars-sur-formans";"ARS SUR FORMANS";"Ars sur Formans";"01480";"0";"0"
"227";"01";"anglefort";"ANGLEFORT";"Anglefort";"01350";"0";"0"
"228";"01";"corlier";"CORLIER";"Corlier";"01110";"0";"0"
"229";"01";"ferney-voltaire";"FERNEY VOLTAIRE";"Ferney Voltaire";"01210";"0";"0"
"230";"01";"saint-maurice-de-remens";"SAINT MAURICE DE REMENS";"Saint Maurice de Rémens";"01500";"0";"0"
